 Total (p,pp) knockout cross section (mb)                                       
  
      7.613
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -701.461          0.00000         0.145820E-04     0.228353E-05     0.106331E-04
  -698.184          0.00000         0.153854E-04     0.237621E-05     0.115029E-04
  -694.906          0.00000         0.162448E-04     0.247494E-05     0.124293E-04
  -691.628          0.00000         0.171631E-04     0.258283E-05     0.134151E-04
  -688.350          0.00000         0.181431E-04     0.269915E-05     0.144632E-04
  -685.072          0.00000         0.191880E-04     0.282096E-05     0.155765E-04
  -681.794          0.00000         0.203008E-04     0.295508E-05     0.167581E-04
  -678.516          0.00000         0.214846E-04     0.309061E-05     0.180110E-04
  -675.239          0.00000         0.227428E-04     0.324111E-05     0.193385E-04
  -671.961          0.00000         0.240787E-04     0.339774E-05     0.207438E-04
  -668.683          0.00000         0.254954E-04     0.356696E-05     0.222304E-04
  -665.405          0.00000         0.269966E-04     0.374265E-05     0.238014E-04
  -662.127          0.00000         0.285855E-04     0.393262E-05     0.254606E-04
  -658.849          0.00000         0.302657E-04     0.413881E-05     0.272113E-04
  -655.571          0.00000         0.320408E-04     0.435682E-05     0.290573E-04
  -652.294          0.00000         0.339141E-04     0.459425E-05     0.310022E-04
  -649.016          0.00000         0.358894E-04     0.483974E-05     0.330498E-04
  -645.738          0.00000         0.379702E-04     0.509960E-05     0.352039E-04
  -642.460          0.00000         0.401601E-04     0.537724E-05     0.374686E-04
  -639.182          0.00000         0.424626E-04     0.566097E-05     0.398477E-04
  -635.904          0.00000         0.448814E-04     0.597698E-05     0.423455E-04
  -632.626          0.00000         0.474201E-04     0.629990E-05     0.449661E-04
  -629.349          0.00000         0.500820E-04     0.665498E-05     0.477139E-04
  -626.071          0.00000         0.528709E-04     0.701660E-05     0.505935E-04
  -622.793          0.00000         0.557902E-04     0.739654E-05     0.536095E-04
  -619.515          0.00000         0.588433E-04     0.779249E-05     0.567667E-04
  -616.237          0.00000         0.620336E-04     0.822731E-05     0.600703E-04
  -612.959          0.00000         0.653646E-04     0.869200E-05     0.635254E-04
  -609.681         0.245702E-03     0.688395E-04     0.917098E-05     0.671379E-04
  -606.404         0.249157E-03     0.724617E-04     0.968100E-05     0.709136E-04
  -603.126         0.250912E-03     0.762343E-04     0.102072E-04     0.748588E-04
  -599.848         0.254480E-03     0.801606E-04     0.107448E-04     0.789803E-04
  -596.570         0.258125E-03     0.842437E-04     0.113414E-04     0.832855E-04
  -593.292         0.259978E-03     0.884868E-04     0.119548E-04     0.877822E-04
  -590.014         0.263745E-03     0.928931E-04     0.126023E-04     0.924789E-04
  -586.736         0.265660E-03     0.974657E-04     0.132841E-04     0.973850E-04
  -583.459         0.269554E-03     0.102208E-03     0.139802E-04     0.102511E-03
  -580.181         0.273535E-03     0.107122E-03     0.147290E-04     0.107867E-03
  -576.903         0.275560E-03     0.112213E-03     0.154935E-04     0.113466E-03
  -573.625         0.279679E-03     0.117483E-03     0.162872E-04     0.119321E-03
  -570.347         0.281773E-03     0.122936E-03     0.171464E-04     0.125448E-03
  -567.069         0.286035E-03     0.128576E-03     0.180112E-04     0.131862E-03
  -563.791         0.290396E-03     0.134407E-03     0.189290E-04     0.138581E-03
  -560.514         0.292615E-03     0.140434E-03     0.198911E-04     0.145625E-03
  -557.236         0.297131E-03     0.146660E-03     0.209216E-04     0.153016E-03
  -553.958         0.301755E-03     0.153092E-03     0.219773E-04     0.160779E-03
  -550.680         0.304108E-03     0.159735E-03     0.230520E-04     0.168939E-03
  -547.402         0.308899E-03     0.166596E-03     0.241945E-04     0.177526E-03
  -544.124         0.311338E-03     0.173682E-03     0.253484E-04     0.186573E-03
  -540.846         0.316306E-03     0.181002E-03     0.265964E-04     0.196113E-03
  -537.569         0.321396E-03     0.188564E-03     0.278818E-04     0.206187E-03
  -534.291         0.323988E-03     0.196379E-03     0.292363E-04     0.216836E-03
  -531.013         0.329269E-03     0.204459E-03     0.306335E-04     0.228107E-03
  -527.735         0.331959E-03     0.212817E-03     0.320768E-04     0.240050E-03
  -524.457         0.337441E-03     0.221469E-03     0.335273E-04     0.252720E-03
  -521.179         0.343062E-03     0.230431E-03     0.351066E-04     0.266176E-03
  -517.901         0.345927E-03     0.239722E-03     0.367639E-04     0.280483E-03
  -514.624         0.351768E-03     0.249363E-03     0.384527E-04     0.295710E-03
  -511.346         0.357761E-03     0.259379E-03     0.402280E-04     0.311934E-03
  -508.068         0.360816E-03     0.269797E-03     0.420917E-04     0.329234E-03
  -504.790         0.367047E-03     0.280645E-03     0.439833E-04     0.347698E-03
  -501.512         0.370225E-03     0.291958E-03     0.459478E-04     0.367419E-03
  -498.234         0.376708E-03     0.303772E-03     0.480793E-04     0.388496E-03
  -494.956         0.383366E-03     0.316128E-03     0.503337E-04     0.411036E-03
  -491.679         0.386763E-03     0.329072E-03     0.526210E-04     0.435152E-03
  -488.401         0.393696E-03     0.342651E-03     0.549909E-04     0.460962E-03
  -485.123         0.397234E-03     0.356922E-03     0.575127E-04     0.488594E-03
  -481.845         0.404457E-03     0.371943E-03     0.601699E-04     0.518181E-03
  -478.567         0.411883E-03     0.387781E-03     0.629281E-04     0.549864E-03
  -475.289         0.415675E-03     0.404505E-03     0.657944E-04     0.583791E-03
