 Total (p,pp) knockout cross section (mb)                                       
  
     15.447
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -504.790         0.739016E-03     0.616397E-03     0.952795E-04     0.746478E-03
  -501.512         0.745405E-03     0.641421E-03     0.996246E-04     0.787684E-03
  -498.234         0.758438E-03     0.667502E-03     0.104336E-03     0.831684E-03
  -494.956         0.771824E-03     0.694724E-03     0.109318E-03     0.878705E-03
  -491.679         0.778652E-03     0.723182E-03     0.114366E-03     0.928989E-03
  -488.401         0.792590E-03     0.752977E-03     0.119590E-03     0.982791E-03
  -485.123         0.799702E-03     0.784223E-03     0.125146E-03     0.104039E-02
  -481.845         0.814222E-03     0.817047E-03     0.130995E-03     0.110206E-02
  -478.567         0.829148E-03     0.851585E-03     0.137059E-03     0.116811E-02
  -475.289         0.836768E-03     0.887986E-03     0.143350E-03     0.123887E-02
  -472.011         0.852334E-03     0.926415E-03     0.149938E-03     0.131466E-02
  -468.734         0.868345E-03     0.967048E-03     0.156948E-03     0.139582E-02
  -465.456         0.876524E-03     0.101008E-02     0.164168E-03     0.148274E-02
  -462.178         0.893238E-03     0.105571E-02     0.171963E-03     0.157576E-02
  -458.900         0.901778E-03     0.110417E-02     0.180223E-03     0.167530E-02
  -455.622         0.919236E-03     0.115571E-02     0.189027E-03     0.178173E-02
  -452.344         0.937215E-03     0.121056E-02     0.197973E-03     0.189548E-02
  -449.066         0.946407E-03     0.126902E-02     0.207678E-03     0.201695E-02
  -445.789         0.965208E-03     0.133137E-02     0.218165E-03     0.214658E-02
  -442.511         0.974824E-03     0.139792E-02     0.228971E-03     0.228480E-02
  -439.233         0.994499E-03     0.146900E-02     0.240701E-03     0.243204E-02
  -435.955         0.101479E-02     0.154497E-02     0.252899E-03     0.258875E-02
  -432.677         0.102517E-02     0.162618E-02     0.265668E-03     0.275536E-02
  -429.399         0.104643E-02     0.171301E-02     0.279346E-03     0.293232E-02
  -426.121         0.106838E-02     0.180588E-02     0.294080E-03     0.312006E-02
  -422.844         0.107962E-02     0.190519E-02     0.310298E-03     0.331902E-02
  -419.566         0.110265E-02     0.201138E-02     0.327121E-03     0.352962E-02
  -416.288         0.111445E-02     0.212491E-02     0.345310E-03     0.375229E-02
  -413.010         0.113865E-02     0.224624E-02     0.363801E-03     0.398743E-02
  -409.732         0.116367E-02     0.237586E-02     0.384179E-03     0.423545E-02
  -406.454         0.117651E-02     0.251425E-02     0.406462E-03     0.449673E-02
  -403.176         0.120285E-02     0.266193E-02     0.429030E-03     0.477164E-02
  -399.899         0.121636E-02     0.281941E-02     0.454665E-03     0.506054E-02
  -396.621         0.124412E-02     0.298722E-02     0.481297E-03     0.536378E-02
  -393.343         0.127290E-02     0.316589E-02     0.509926E-03     0.568167E-02
  -390.065         0.128768E-02     0.335597E-02     0.539474E-03     0.601455E-02
  -386.787         0.131808E-02     0.355799E-02     0.572132E-03     0.636269E-02
  -383.509         0.134965E-02     0.377251E-02     0.607364E-03     0.672638E-02
  -380.231         0.136589E-02     0.400007E-02     0.644103E-03     0.710589E-02
  -376.954         0.139933E-02     0.424122E-02     0.683080E-03     0.750150E-02
  -373.676         0.141656E-02     0.449650E-02     0.726139E-03     0.791344E-02
  -370.398         0.145206E-02     0.476645E-02     0.769623E-03     0.834197E-02
  -367.120         0.148906E-02     0.505160E-02     0.817984E-03     0.878734E-02
  -363.842         0.150814E-02     0.535247E-02     0.868502E-03     0.924982E-02
  -360.564         0.154755E-02     0.566957E-02     0.922669E-03     0.972966E-02
  -357.286         0.156791E-02     0.600342E-02     0.979850E-03     0.102272E-01
  -354.009         0.161000E-02     0.635449E-02     0.103938E-02     0.107426E-01
  -350.731         0.165403E-02     0.672327E-02     0.110345E-02     0.112764E-01
  -347.453         0.167682E-02     0.711023E-02     0.117335E-02     0.118288E-01
  -344.175         0.172404E-02     0.751581E-02     0.124793E-02     0.124004E-01
  -340.897         0.177359E-02     0.794047E-02     0.132317E-02     0.129916E-01
  -337.619         0.179930E-02     0.838463E-02     0.140751E-02     0.136030E-01
  -334.341         0.185269E-02     0.884872E-02     0.149151E-02     0.142352E-01
  -331.064         0.188042E-02     0.933316E-02     0.158166E-02     0.148889E-01
  -327.786         0.193811E-02     0.983836E-02     0.167882E-02     0.155650E-01
  -324.508         0.199895E-02     0.103647E-01     0.177973E-02     0.162643E-01
  -321.230         0.203064E-02     0.109127E-01     0.188995E-02     0.169880E-01
  -317.952         0.209671E-02     0.114827E-01     0.199983E-02     0.177371E-01
  -314.674         0.213116E-02     0.120752E-01     0.211995E-02     0.185130E-01
  -311.396         0.220312E-02     0.126906E-01     0.224404E-02     0.193170E-01
  -308.119         0.227942E-02     0.133295E-01     0.237357E-02     0.201508E-01
  -304.841         0.231931E-02     0.139923E-01     0.251023E-02     0.210159E-01
  -301.563         0.240282E-02     0.146796E-01     0.265734E-02     0.219143E-01
  -298.285         0.249164E-02     0.153920E-01     0.281366E-02     0.228479E-01
  -295.007         0.253819E-02     0.161302E-01     0.297424E-02     0.238186E-01
  -291.729         0.263585E-02     0.168949E-01     0.314392E-02     0.248288E-01
  -288.451         0.268709E-02     0.176869E-01     0.332279E-02     0.258806E-01
  -285.174         0.279474E-02     0.185071E-01     0.351036E-02     0.269765E-01
  -281.896         0.290976E-02     0.193564E-01     0.370395E-02     0.281187E-01
  -278.618         0.297023E-02     0.202357E-01     0.390360E-02     0.293097E-01
  -275.340         0.309749E-02     0.211463E-01     0.411327E-02     0.305518E-01
