 Total (p,pp) knockout cross section (mb)                                       
  
      8.582
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -701.461          0.00000         0.108343E-04     0.184808E-05     0.717315E-05
  -698.184          0.00000         0.114002E-04     0.191316E-05     0.781557E-05
  -694.906          0.00000         0.120107E-04     0.198339E-05     0.850400E-05
  -691.628          0.00000         0.126685E-04     0.205966E-05     0.924106E-05
  -688.350          0.00000         0.133764E-04     0.214280E-05     0.100295E-04
  -685.072          0.00000         0.141373E-04     0.222998E-05     0.108720E-04
  -681.794          0.00000         0.149542E-04     0.232671E-05     0.117717E-04
  -678.516          0.00000         0.158302E-04     0.242470E-05     0.127316E-04
  -675.239          0.00000         0.167686E-04     0.253432E-05     0.137547E-04
  -671.961          0.00000         0.177726E-04     0.264892E-05     0.148445E-04
  -668.683          0.00000         0.188456E-04     0.277343E-05     0.160041E-04
  -665.405          0.00000         0.199913E-04     0.290256E-05     0.172373E-04
  -662.127          0.00000         0.212131E-04     0.304375E-05     0.185474E-04
  -658.849          0.00000         0.225148E-04     0.319815E-05     0.199383E-04
  -655.571          0.00000         0.239001E-04     0.336193E-05     0.214137E-04
  -652.294          0.00000         0.253730E-04     0.354151E-05     0.229776E-04
  -649.016          0.00000         0.269374E-04     0.372827E-05     0.246341E-04
  -645.738          0.00000         0.285974E-04     0.392754E-05     0.263873E-04
  -642.460          0.00000         0.303569E-04     0.414107E-05     0.282414E-04
  -639.182          0.00000         0.322203E-04     0.436026E-05     0.302010E-04
  -635.904          0.00000         0.341917E-04     0.460671E-05     0.322704E-04
  -632.626          0.00000         0.362755E-04     0.485939E-05     0.344545E-04
  -629.349          0.00000         0.384761E-04     0.513934E-05     0.367581E-04
  -626.071          0.00000         0.407978E-04     0.542609E-05     0.391861E-04
  -622.793          0.00000         0.432451E-04     0.573002E-05     0.417437E-04
  -619.515          0.00000         0.458226E-04     0.604718E-05     0.444363E-04
  -616.237          0.00000         0.485348E-04     0.639815E-05     0.472693E-04
  -612.959          0.00000         0.513863E-04     0.677561E-05     0.502486E-04
  -609.681         0.260644E-03     0.543816E-04     0.716738E-05     0.533801E-04
  -606.404         0.264291E-03     0.575256E-04     0.758691E-05     0.566701E-04
  -603.126         0.266144E-03     0.608228E-04     0.802193E-05     0.601253E-04
  -599.848         0.269909E-03     0.642779E-04     0.846983E-05     0.637524E-04
  -596.570         0.273756E-03     0.678959E-04     0.896957E-05     0.675589E-04
  -593.292         0.275711E-03     0.716813E-04     0.948598E-05     0.715523E-04
  -590.014         0.279685E-03     0.756391E-04     0.100342E-04     0.757409E-04
  -586.736         0.281705E-03     0.797741E-04     0.106161E-04     0.801333E-04
  -583.459         0.285811E-03     0.840913E-04     0.112126E-04     0.847388E-04
  -580.181         0.290010E-03     0.885956E-04     0.118585E-04     0.895673E-04
  -576.903         0.292145E-03     0.932920E-04     0.125224E-04     0.946296E-04
  -573.625         0.296486E-03     0.981858E-04     0.132160E-04     0.999371E-04
  -570.347         0.298694E-03     0.103282E-03     0.139701E-04     0.105502E-03
  -567.069         0.303186E-03     0.108586E-03     0.147326E-04     0.111338E-03
  -563.791         0.307781E-03     0.114104E-03     0.155479E-04     0.117460E-03
  -560.514         0.310119E-03     0.119841E-03     0.164078E-04     0.123884E-03
  -557.236         0.314876E-03     0.125804E-03     0.173329E-04     0.130626E-03
  -553.958         0.319745E-03     0.131998E-03     0.182864E-04     0.137706E-03
  -550.680         0.322223E-03     0.138430E-03     0.192645E-04     0.145145E-03
  -547.402         0.327268E-03     0.145108E-03     0.203071E-04     0.152965E-03
  -544.124         0.329835E-03     0.152039E-03     0.213647E-04     0.161191E-03
  -540.846         0.335064E-03     0.159230E-03     0.225155E-04     0.169849E-03
  -537.569         0.340420E-03     0.166692E-03     0.237083E-04     0.178971E-03
  -534.291         0.343147E-03     0.174432E-03     0.249680E-04     0.188588E-03
  -531.013         0.348702E-03     0.182463E-03     0.262749E-04     0.198735E-03
  -527.735         0.351532E-03     0.190795E-03     0.276317E-04     0.209453E-03
  -524.457         0.357297E-03     0.199440E-03     0.290009E-04     0.220782E-03
  -521.179         0.363208E-03     0.208413E-03     0.304954E-04     0.232771E-03
  -517.901         0.366219E-03     0.217729E-03     0.320691E-04     0.245469E-03
  -514.624         0.372358E-03     0.227406E-03     0.336791E-04     0.258932E-03
  -511.346         0.378655E-03     0.237461E-03     0.353774E-04     0.273220E-03
  -508.068         0.381865E-03     0.247916E-03     0.371643E-04     0.288397E-03
  -504.790         0.388411E-03     0.258794E-03     0.389813E-04     0.304535E-03
  -501.512         0.391748E-03     0.270122E-03     0.408764E-04     0.321710E-03
  -498.234         0.398556E-03     0.281926E-03     0.429325E-04     0.340005E-03
  -494.956         0.405546E-03     0.294241E-03     0.451112E-04     0.359508E-03
  -491.679         0.409112E-03     0.307099E-03     0.473229E-04     0.380316E-03
