 Total (p,pp) knockout cross section (mb)                                       
  
     32.208
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  -809.631          0.00000         0.133623E-04     0.209336E-05     0.430345E-05
  -806.353          0.00000         0.138731E-04     0.216257E-05     0.473223E-05
  -803.075          0.00000         0.144240E-04     0.222600E-05     0.519665E-05
  -799.797          0.00000         0.150173E-04     0.230410E-05     0.569924E-05
  -796.519          0.00000         0.156558E-04     0.237999E-05     0.624265E-05
  -793.241          0.00000         0.163422E-04     0.245684E-05     0.682973E-05
  -789.964          0.00000         0.170793E-04     0.254978E-05     0.746354E-05
  -786.686          0.00000         0.178700E-04     0.264452E-05     0.814732E-05
  -783.408          0.00000         0.187175E-04     0.274044E-05     0.888453E-05
  -780.130          0.00000         0.196249E-04     0.285089E-05     0.967887E-05
  -776.852          0.00000         0.205956E-04     0.296368E-05     0.105343E-04
  -773.574          0.00000         0.216329E-04     0.307725E-05     0.114549E-04
  -770.296          0.00000         0.227405E-04     0.320705E-05     0.124453E-04
  -767.019          0.00000         0.239221E-04     0.335056E-05     0.135102E-04
  -763.741          0.00000         0.251815E-04     0.349215E-05     0.146547E-04
  -760.463          0.00000         0.265227E-04     0.364777E-05     0.158840E-04
  -757.185          0.00000         0.279499E-04     0.380909E-05     0.172039E-04
  -753.907          0.00000         0.294672E-04     0.398515E-05     0.186204E-04
  -750.629          0.00000         0.310792E-04     0.417534E-05     0.201398E-04
  -747.351          0.00000         0.327904E-04     0.437043E-05     0.217687E-04
  -744.074          0.00000         0.346056E-04     0.458485E-05     0.235143E-04
  -740.796          0.00000         0.365296E-04     0.480526E-05     0.253838E-04
  -737.518          0.00000         0.385675E-04     0.504794E-05     0.273849E-04
  -734.240          0.00000         0.407245E-04     0.528557E-05     0.295259E-04
  -730.962          0.00000         0.430060E-04     0.555979E-05     0.318150E-04
  -727.684          0.00000         0.454175E-04     0.585406E-05     0.342610E-04
  -724.406          0.00000         0.479647E-04     0.614850E-05     0.368731E-04
  -721.129          0.00000         0.506533E-04     0.647144E-05     0.396606E-04
  -717.851          0.00000         0.534895E-04     0.680815E-05     0.426335E-04
  -714.573          0.00000         0.564793E-04     0.717297E-05     0.458018E-04
  -711.295          0.00000         0.596290E-04     0.755567E-05     0.491760E-04
  -708.017          0.00000         0.629449E-04     0.796616E-05     0.527669E-04
  -704.739          0.00000         0.664338E-04     0.839138E-05     0.565858E-04
  -701.461          0.00000         0.701022E-04     0.884595E-05     0.606441E-04
  -698.184          0.00000         0.739570E-04     0.932321E-05     0.649537E-04
  -694.906          0.00000         0.780051E-04     0.981586E-05     0.695269E-04
  -691.628          0.00000         0.822535E-04     0.103621E-04     0.743763E-04
  -688.350          0.00000         0.867096E-04     0.109324E-04     0.795150E-04
  -685.072          0.00000         0.913805E-04     0.115267E-04     0.849565E-04
  -681.794          0.00000         0.962738E-04     0.121684E-04     0.907148E-04
  -678.516          0.00000         0.101397E-03     0.128138E-04     0.968047E-04
  -675.239          0.00000         0.106758E-03     0.135154E-04     0.103241E-03
  -671.961          0.00000         0.112364E-03     0.142372E-04     0.110040E-03
  -668.683          0.00000         0.118224E-03     0.150093E-04     0.117218E-03
  -665.405          0.00000         0.124345E-03     0.158146E-04     0.124793E-03
  -662.127          0.00000         0.130736E-03     0.166617E-04     0.132782E-03
  -658.849          0.00000         0.137406E-03     0.175644E-04     0.141206E-03
  -655.571          0.00000         0.144364E-03     0.185151E-04     0.150086E-03
  -652.294          0.00000         0.151617E-03     0.195338E-04     0.159442E-03
  -649.016          0.00000         0.159177E-03     0.205761E-04     0.169300E-03
  -645.738          0.00000         0.167053E-03     0.216604E-04     0.179685E-03
  -642.460          0.00000         0.175256E-03     0.228184E-04     0.190623E-03
  -639.182          0.00000         0.183795E-03     0.239953E-04     0.202145E-03
  -635.904          0.00000         0.192682E-03     0.252750E-04     0.214283E-03
  -632.626          0.00000         0.201930E-03     0.265820E-04     0.227072E-03
  -629.349          0.00000         0.211552E-03     0.279973E-04     0.240549E-03
  -626.071          0.00000         0.221560E-03     0.294289E-04     0.254756E-03
  -622.793          0.00000         0.231971E-03     0.309084E-04     0.269739E-03
  -619.515          0.00000         0.242799E-03     0.324606E-04     0.285546E-03
  -616.237          0.00000         0.254063E-03     0.341423E-04     0.302231E-03
  -612.959          0.00000         0.265781E-03     0.359214E-04     0.319854E-03
  -609.681         0.910278E-03     0.277973E-03     0.377434E-04     0.338480E-03
  -606.404         0.923319E-03     0.290663E-03     0.396702E-04     0.358179E-03
  -603.126         0.929947E-03     0.303874E-03     0.416600E-04     0.379028E-03
  -599.848         0.943424E-03     0.317634E-03     0.436753E-04     0.401113E-03
  -596.570         0.957203E-03     0.331973E-03     0.458959E-04     0.424526E-03
  -593.292         0.964209E-03     0.346923E-03     0.481833E-04     0.449368E-03
  -590.014         0.978459E-03     0.362522E-03     0.505953E-04     0.475749E-03
  -586.736         0.985706E-03     0.378808E-03     0.531188E-04     0.503790E-03
  -583.459         0.100045E-02     0.395827E-03     0.557052E-04     0.533621E-03
  -580.181         0.101553E-02     0.413628E-03     0.584788E-04     0.565384E-03
  -576.903         0.102321E-02     0.432263E-03     0.613229E-04     0.599234E-03
  -573.625         0.103882E-02     0.451793E-03     0.642780E-04     0.635337E-03
  -570.347         0.104677E-02     0.472283E-03     0.674846E-04     0.673873E-03
  -567.069         0.106295E-02     0.493807E-03     0.707399E-04     0.715038E-03
  -563.791         0.107951E-02     0.516442E-03     0.742056E-04     0.759041E-03
  -560.514         0.108794E-02     0.540277E-03     0.778637E-04     0.806106E-03
  -557.236         0.110511E-02     0.565408E-03     0.818068E-04     0.856475E-03
  -553.958         0.112270E-02     0.591940E-03     0.858947E-04     0.910406E-03
  -550.680         0.113166E-02     0.619988E-03     0.900905E-04     0.968174E-03
  -547.402         0.114991E-02     0.649677E-03     0.946110E-04     0.103007E-02
  -544.124         0.115920E-02     0.681144E-03     0.992438E-04     0.109641E-02
  -540.846         0.117814E-02     0.714540E-03     0.104302E-03     0.116752E-02
  -537.569         0.119756E-02     0.750024E-03     0.109611E-03     0.124375E-02
  -534.291         0.120745E-02     0.787773E-03     0.115273E-03     0.132547E-02
  -531.013         0.122762E-02     0.827977E-03     0.121227E-03     0.141305E-02
  -527.735         0.123790E-02     0.870839E-03     0.127517E-03     0.150691E-02
  -524.457         0.125887E-02     0.916582E-03     0.133958E-03     0.160747E-02
  -521.179         0.128038E-02     0.965441E-03     0.141075E-03     0.171517E-02
  -517.901         0.129135E-02     0.101767E-02     0.148699E-03     0.183046E-02
  -514.624         0.131374E-02     0.107355E-02     0.156667E-03     0.195382E-02
  -511.346         0.133672E-02     0.113335E-02     0.165225E-03     0.208573E-02
  -508.068         0.134845E-02     0.119740E-02     0.174379E-03     0.222671E-02
  -504.790         0.137238E-02     0.126603E-02     0.183947E-03     0.237728E-02
  -501.512         0.138459E-02     0.133957E-02     0.194179E-03     0.253796E-02
  -498.234         0.140952E-02     0.141841E-02     0.205395E-03     0.270930E-02
  -494.956         0.143515E-02     0.150293E-02     0.217562E-03     0.289185E-02
  -491.679         0.144824E-02     0.159355E-02     0.230240E-03     0.308618E-02
  -488.401         0.147497E-02     0.169069E-02     0.243669E-03     0.329286E-02
  -485.123         0.148862E-02     0.179482E-02     0.258275E-03     0.351247E-02
  -481.845         0.151652E-02     0.190640E-02     0.274005E-03     0.374559E-02
  -478.567         0.154524E-02     0.202593E-02     0.290726E-03     0.399281E-02
  -475.289         0.155991E-02     0.215394E-02     0.308457E-03     0.425472E-02
  -472.011         0.158992E-02     0.229096E-02     0.327252E-03     0.453191E-02
  -468.734         0.162083E-02     0.243754E-02     0.347607E-03     0.482498E-02
  -465.456         0.163663E-02     0.259428E-02     0.369123E-03     0.513452E-02
  -462.178         0.166897E-02     0.276177E-02     0.392648E-03     0.546112E-02
  -458.900         0.168552E-02     0.294063E-02     0.418046E-03     0.580537E-02
  -455.622         0.171939E-02     0.313150E-02     0.445579E-03     0.616788E-02
  -452.344         0.175433E-02     0.333502E-02     0.474052E-03     0.654922E-02
  -449.066         0.177222E-02     0.355188E-02     0.504929E-03     0.695000E-02
  -445.789         0.180887E-02     0.378276E-02     0.538785E-03     0.737081E-02
  -442.511         0.182765E-02     0.402836E-02     0.574044E-03     0.781225E-02
  -439.233         0.186613E-02     0.428940E-02     0.612686E-03     0.827494E-02
  -435.955         0.190592E-02     0.456662E-02     0.652798E-03     0.875948E-02
  -432.677         0.192632E-02     0.486075E-02     0.695083E-03     0.926652E-02
  -429.399         0.196817E-02     0.517255E-02     0.740722E-03     0.979669E-02
  -426.121         0.201150E-02     0.550279E-02     0.789963E-03     0.103507E-01
  -422.844         0.203374E-02     0.585224E-02     0.844200E-03     0.109292E-01
  -419.566         0.207943E-02     0.622169E-02     0.900282E-03     0.115329E-01
  -416.288         0.210289E-02     0.661193E-02     0.961171E-03     0.121627E-01
  -413.010         0.215114E-02     0.702376E-02     0.102251E-02     0.128193E-01
  -409.732         0.220121E-02     0.745799E-02     0.109011E-02     0.135037E-01
  -406.454         0.222697E-02     0.791543E-02     0.116380E-02     0.142167E-01
  -403.176         0.227999E-02     0.839692E-02     0.123772E-02     0.149595E-01
  -399.899         0.230729E-02     0.890329E-02     0.132167E-02     0.157330E-01
  -396.621         0.236353E-02     0.943538E-02     0.140824E-02     0.165387E-01
  -393.343         0.242210E-02     0.999403E-02     0.150054E-02     0.173777E-01
  -390.065         0.245230E-02     0.105801E-01     0.159495E-02     0.182515E-01
  -386.787         0.251463E-02     0.111945E-01     0.169900E-02     0.191617E-01
  -383.509         0.257968E-02     0.118381E-01     0.181005E-02     0.201100E-01
  -380.231         0.261328E-02     0.125117E-01     0.192452E-02     0.210983E-01
  -376.954         0.268277E-02     0.132164E-01     0.204507E-02     0.221287E-01
  -373.676         0.271870E-02     0.139531E-01     0.217748E-02     0.232033E-01
  -370.398         0.279309E-02     0.147227E-01     0.230994E-02     0.243246E-01
  -367.120         0.287104E-02     0.155263E-01     0.245577E-02     0.254951E-01
  -363.842         0.291144E-02     0.163648E-01     0.260676E-02     0.267178E-01
  -360.564         0.299523E-02     0.172393E-01     0.276770E-02     0.279956E-01
  -357.286         0.303871E-02     0.181511E-01     0.293555E-02     0.293317E-01
  -354.009         0.312902E-02     0.191012E-01     0.310832E-02     0.307296E-01
  -350.731         0.322408E-02     0.200908E-01     0.329420E-02     0.321929E-01
  -347.453         0.327350E-02     0.211213E-01     0.349511E-02     0.337255E-01
  -344.175         0.337638E-02     0.221939E-01     0.370744E-02     0.353315E-01
  -340.897         0.348499E-02     0.233102E-01     0.392000E-02     0.370151E-01
  -337.619         0.354159E-02     0.244715E-01     0.415707E-02     0.387807E-01
  -334.341         0.365965E-02     0.256795E-01     0.439189E-02     0.406329E-01
  -331.064         0.372124E-02     0.269358E-01     0.464142E-02     0.425762E-01
  -327.786         0.384990E-02     0.282421E-01     0.490913E-02     0.446155E-01
  -324.508         0.398633E-02     0.296003E-01     0.518679E-02     0.467554E-01
  -321.230         0.405766E-02     0.310123E-01     0.548813E-02     0.490008E-01
  -317.952         0.420694E-02     0.324800E-01     0.578753E-02     0.513564E-01
  -314.674         0.428508E-02     0.340055E-01     0.611327E-02     0.538267E-01
  -311.396         0.444880E-02     0.355911E-01     0.644975E-02     0.564162E-01
  -308.119         0.462313E-02     0.372388E-01     0.679887E-02     0.591288E-01
  -304.841         0.471453E-02     0.389511E-01     0.716629E-02     0.619685E-01
  -301.563         0.490638E-02     0.407302E-01     0.756159E-02     0.649384E-01
  -298.285         0.511110E-02     0.425784E-01     0.798079E-02     0.680415E-01
  -295.007         0.521860E-02     0.444982E-01     0.841109E-02     0.712799E-01
  -291.729         0.544457E-02     0.464919E-01     0.886572E-02     0.746550E-01
  -288.451         0.556333E-02     0.485617E-01     0.934373E-02     0.781674E-01
  -285.174         0.581315E-02     0.507098E-01     0.984436E-02     0.818167E-01
  -281.896         0.608044E-02     0.529384E-01     0.103630E-01     0.856015E-01
  -278.618         0.622106E-02     0.552493E-01     0.108964E-01     0.895190E-01
  -275.340         0.651716E-02     0.576443E-01     0.114562E-01     0.935654E-01
  -272.062         0.667301E-02     0.601248E-01     0.120681E-01     0.977352E-01
  -268.784         0.700131E-02     0.626919E-01     0.126903E-01     0.102021    
  -265.506         0.735314E-02     0.653463E-01     0.133711E-01     0.106416    
  -262.229         0.753843E-02     0.680883E-01     0.140357E-01     0.110907    
  -258.951         0.792891E-02     0.709177E-01     0.147479E-01     0.115485    
  -255.673         0.834756E-02     0.738337E-01     0.154614E-01     0.120133    
  -252.395         0.856809E-02     0.768348E-01     0.162716E-01     0.124837    
  -249.117         0.903287E-02     0.799187E-01     0.171028E-01     0.129579    
  -245.839         0.927768E-02     0.830825E-01     0.179539E-01     0.134338    
  -242.561         0.979361E-02     0.863222E-01     0.188499E-01     0.139093    
  -239.284         0.103466E-01     0.896330E-01     0.197813E-01     0.143819    
  -236.006         0.106378E-01     0.930090E-01     0.207463E-01     0.148492    
  -232.728         0.112512E-01     0.964432E-01     0.217291E-01     0.153083    
  -229.450         0.115741E-01     0.999277E-01     0.227561E-01     0.157564    
  -226.172         0.122540E-01     0.103453         0.238919E-01     0.161903    
  -222.894         0.129818E-01     0.107009         0.250097E-01     0.166069    
  -219.616         0.133646E-01     0.110584         0.261318E-01     0.170029    
  -216.339         0.141699E-01     0.114164         0.273641E-01     0.173749    
  -213.061         0.150307E-01     0.117737         0.286177E-01     0.177196    
  -209.783         0.154829E-01     0.121286         0.298771E-01     0.180334    
  -206.505         0.164332E-01     0.124795         0.310916E-01     0.183130    
  -203.227         0.169320E-01     0.128247         0.324679E-01     0.185551    
  -199.949         0.179792E-01     0.131624         0.338690E-01     0.187565    
  -196.671         0.190952E-01     0.134906         0.353047E-01     0.189141    
  -193.394         0.196802E-01     0.138073         0.367433E-01     0.190252    
  -190.116         0.209060E-01     0.141106         0.382418E-01     0.190870    
  -186.838         0.215478E-01     0.143984         0.397158E-01     0.190974    
  -183.560         0.228913E-01     0.146685         0.412121E-01     0.190545    
  -180.282         0.243174E-01     0.149191         0.427562E-01     0.189566    
  -177.004         0.250625E-01     0.151480         0.443062E-01     0.188028    
  -173.726         0.266187E-01     0.153533         0.458817E-01     0.185925    
  -170.449         0.282658E-01     0.155333         0.474992E-01     0.183255    
  -167.171         0.291242E-01     0.156862         0.490709E-01     0.180023    
  -163.893         0.309129E-01     0.158104         0.506642E-01     0.176240    
  -160.615         0.318437E-01     0.159047         0.521912E-01     0.171921    
  -157.337         0.337798E-01     0.159679         0.537391E-01     0.167088    
  -154.059         0.358169E-01     0.159992         0.553040E-01     0.161769    
  -150.781         0.368740E-01     0.159978         0.568671E-01     0.155998    
  -147.504         0.390660E-01     0.159635         0.583246E-01     0.149812    
  -144.226         0.402011E-01     0.158962         0.598282E-01     0.143256    
  -140.948         0.425502E-01     0.157961         0.612988E-01     0.136378    
  -137.670         0.450045E-01     0.156640         0.626862E-01     0.129230    
  -134.392         0.462710E-01     0.155006         0.640479E-01     0.121868    
  -131.114         0.488820E-01     0.153073         0.654237E-01     0.114350    
  -127.836         0.515956E-01     0.150854         0.666834E-01     0.106735    
  -124.559         0.529902E-01     0.148368         0.679092E-01     0.990856E-01
  -121.281         0.558531E-01     0.145636         0.691497E-01     0.914612E-01
  -118.003         0.573204E-01     0.142680         0.702508E-01     0.839217E-01
  -114.725         0.603238E-01     0.139523         0.713797E-01     0.765246E-01
  -111.447         0.634145E-01     0.136192         0.724185E-01     0.693244E-01
  -108.169         0.649906E-01     0.132713         0.734646E-01     0.623718E-01
  -104.891         0.681996E-01     0.129112         0.744536E-01     0.557128E-01
  -101.614         0.698304E-01     0.125416         0.752907E-01     0.493876E-01
  -98.3357         0.731390E-01     0.121649         0.761715E-01     0.434308E-01
  -95.0579         0.765016E-01     0.117835         0.769723E-01     0.378699E-01
  -91.7800         0.781997E-01     0.113996         0.777350E-01     0.327258E-01
  -88.5021         0.816216E-01     0.110151         0.784783E-01     0.280120E-01
  -85.2243         0.850666E-01     0.106317         0.793178E-01     0.237352E-01
  -81.9464         0.867933E-01     0.102505         0.799675E-01     0.198947E-01
  -78.6686         0.902455E-01     0.987253E-01     0.806256E-01     0.164836E-01
  -75.3907         0.919670E-01     0.949834E-01     0.811917E-01     0.134886E-01
  -72.1129         0.953899E-01     0.912808E-01     0.818673E-01     0.108908E-01
  -68.8350         0.987714E-01     0.876151E-01     0.823997E-01     0.866689E-02
  -65.5571         0.100441         0.839808E-01     0.830459E-01     0.678947E-02
  -62.2793         0.103725         0.803688E-01     0.836574E-01     0.522824E-02
  -59.0014         0.105336         0.767674E-01     0.842214E-01     0.395097E-02
  -55.7236         0.108480         0.731625E-01     0.847196E-01     0.292443E-02
  -52.4457         0.111505         0.695383E-01     0.853134E-01     0.211533E-02
  -49.1679         0.112967         0.658782E-01     0.859478E-01     0.149120E-02
  -45.8900         0.115777         0.621653E-01     0.864423E-01     0.102116E-02
  -42.6121         0.118420         0.583831E-01     0.869514E-01     0.676575E-03
  -39.3343         0.119672         0.545166E-01     0.873521E-01     0.431579E-03
  -36.0564         0.122028         0.505525E-01     0.879377E-01     0.263402E-03
  -32.7786         0.123127         0.464803E-01     0.882372E-01     0.152588E-03
  -29.5007         0.125157         0.422925E-01     0.885494E-01     0.830208E-04
  -26.2229         0.126950         0.379852E-01     0.892223E-01     0.418246E-04
  -22.9450         0.127753         0.335582E-01     0.898489E-01     0.191241E-04
  -19.6671         0.129165         0.290156E-01     0.899728E-01     0.770786E-05
  -16.3893         0.129771         0.243649E-01     0.899691E-01     0.261703E-05
  -13.1114         0.130777         0.196177E-01     0.900888E-01     0.693798E-06
  -9.83357         0.131502         0.147888E-01     0.905455E-01     0.124567E-06
  -6.55571         0.131757         0.989598E-02     0.902119E-01     0.110046E-07
  -3.27786         0.132049         0.495918E-02     0.901742E-01     0.172595E-09
   3.27786         0.132049         0.495918E-02     0.901742E-01     0.172595E-09
   6.55571         0.131757         0.989598E-02     0.902119E-01     0.110046E-07
   9.83357         0.131502         0.147888E-01     0.905455E-01     0.124567E-06
   13.1114         0.130777         0.196177E-01     0.900888E-01     0.693798E-06
   16.3893         0.129771         0.243649E-01     0.899691E-01     0.261703E-05
   19.6671         0.129165         0.290156E-01     0.899728E-01     0.770786E-05
   22.9450         0.127753         0.335582E-01     0.898489E-01     0.191241E-04
   26.2229         0.126950         0.379852E-01     0.892223E-01     0.418246E-04
   29.5007         0.125157         0.422925E-01     0.885494E-01     0.830208E-04
   32.7786         0.123127         0.464803E-01     0.882372E-01     0.152588E-03
   36.0564         0.122028         0.505525E-01     0.879377E-01     0.263402E-03
   39.3343         0.119672         0.545166E-01     0.873521E-01     0.431579E-03
   42.6121         0.118420         0.583831E-01     0.869514E-01     0.676575E-03
   45.8900         0.115777         0.621653E-01     0.864423E-01     0.102116E-02
   49.1679         0.112967         0.658782E-01     0.859478E-01     0.149120E-02
   52.4457         0.111505         0.695383E-01     0.853134E-01     0.211533E-02
   55.7236         0.108480         0.731625E-01     0.847196E-01     0.292443E-02
   59.0014         0.105336         0.767674E-01     0.842214E-01     0.395097E-02
   62.2793         0.103725         0.803688E-01     0.836574E-01     0.522824E-02
   65.5571         0.100441         0.839808E-01     0.830459E-01     0.678947E-02
   68.8350         0.987714E-01     0.876151E-01     0.823997E-01     0.866689E-02
   72.1129         0.953899E-01     0.912808E-01     0.818673E-01     0.108908E-01
   75.3907         0.919670E-01     0.949834E-01     0.811917E-01     0.134886E-01
   78.6686         0.902455E-01     0.987253E-01     0.806256E-01     0.164836E-01
   81.9464         0.867933E-01     0.102505         0.799675E-01     0.198947E-01
   85.2243         0.850666E-01     0.106317         0.793178E-01     0.237352E-01
   88.5021         0.816216E-01     0.110151         0.784783E-01     0.280120E-01
   91.7800         0.781997E-01     0.113996         0.777350E-01     0.327258E-01
   95.0579         0.765016E-01     0.117835         0.769723E-01     0.378699E-01
   98.3357         0.731390E-01     0.121649         0.761715E-01     0.434308E-01
   101.614         0.698304E-01     0.125416         0.752907E-01     0.493876E-01
   104.891         0.681996E-01     0.129112         0.744536E-01     0.557128E-01
   108.169         0.649906E-01     0.132713         0.734646E-01     0.623718E-01
   111.447         0.634145E-01     0.136192         0.724185E-01     0.693244E-01
   114.725         0.603238E-01     0.139523         0.713797E-01     0.765246E-01
   118.003         0.573204E-01     0.142680         0.702508E-01     0.839217E-01
   121.281         0.558531E-01     0.145636         0.691497E-01     0.914612E-01
   124.559         0.529902E-01     0.148368         0.679092E-01     0.990856E-01
   127.836         0.515956E-01     0.150854         0.666834E-01     0.106735    
   131.114         0.488820E-01     0.153073         0.654237E-01     0.114350    
   134.392         0.462710E-01     0.155006         0.640479E-01     0.121868    
   137.670         0.450045E-01     0.156640         0.626862E-01     0.129230    
   140.948         0.425502E-01     0.157961         0.612988E-01     0.136378    
   144.226         0.402011E-01     0.158962         0.598282E-01     0.143256    
   147.504         0.390660E-01     0.159635         0.583246E-01     0.149812    
   150.781         0.368740E-01     0.159978         0.568671E-01     0.155998    
   154.059         0.358169E-01     0.159992         0.553040E-01     0.161769    
   157.337         0.337798E-01     0.159679         0.537391E-01     0.167088    
   160.615         0.318437E-01     0.159047         0.521912E-01     0.171921    
   163.893         0.309129E-01     0.158104         0.506642E-01     0.176240    
   167.171         0.291242E-01     0.156862         0.490709E-01     0.180023    
   170.449         0.282658E-01     0.155333         0.474992E-01     0.183255    
   173.726         0.266187E-01     0.153533         0.458817E-01     0.185925    
   177.004         0.250625E-01     0.151480         0.443062E-01     0.188028    
   180.282         0.243174E-01     0.149191         0.427562E-01     0.189566    
   183.560         0.228913E-01     0.146685         0.412121E-01     0.190545    
   186.838         0.215478E-01     0.143984         0.397158E-01     0.190974    
   190.116         0.209060E-01     0.141106         0.382418E-01     0.190870    
   193.394         0.196802E-01     0.138073         0.367433E-01     0.190252    
   196.671         0.190952E-01     0.134906         0.353047E-01     0.189141    
   199.949         0.179792E-01     0.131624         0.338690E-01     0.187565    
   203.227         0.169320E-01     0.128247         0.324679E-01     0.185551    
   206.505         0.164332E-01     0.124795         0.310916E-01     0.183130    
   209.783         0.154829E-01     0.121286         0.298771E-01     0.180334    
   213.061         0.150307E-01     0.117737         0.286177E-01     0.177196    
   216.339         0.141699E-01     0.114164         0.273641E-01     0.173749    
   219.616         0.133646E-01     0.110584         0.261318E-01     0.170029    
   222.894         0.129818E-01     0.107009         0.250097E-01     0.166069    
   226.172         0.122540E-01     0.103453         0.238919E-01     0.161903    
   229.450         0.115741E-01     0.999277E-01     0.227561E-01     0.157564    
   232.728         0.112512E-01     0.964432E-01     0.217291E-01     0.153083    
   236.006         0.106378E-01     0.930090E-01     0.207463E-01     0.148492    
   239.284         0.103466E-01     0.896330E-01     0.197813E-01     0.143819    
   242.561         0.979361E-02     0.863222E-01     0.188499E-01     0.139093    
   245.839         0.927768E-02     0.830825E-01     0.179539E-01     0.134338    
   249.117         0.903287E-02     0.799187E-01     0.171028E-01     0.129579    
   252.395         0.856809E-02     0.768348E-01     0.162716E-01     0.124837    
   255.673         0.834756E-02     0.738337E-01     0.154614E-01     0.120133    
   258.951         0.792891E-02     0.709177E-01     0.147479E-01     0.115485    
   262.229         0.753843E-02     0.680883E-01     0.140357E-01     0.110907    
   265.506         0.735314E-02     0.653463E-01     0.133711E-01     0.106416    
   268.784         0.700131E-02     0.626919E-01     0.126903E-01     0.102021    
   272.062         0.667301E-02     0.601248E-01     0.120681E-01     0.977352E-01
   275.340         0.651716E-02     0.576443E-01     0.114562E-01     0.935654E-01
   278.618         0.622106E-02     0.552493E-01     0.108964E-01     0.895190E-01
   281.896         0.608044E-02     0.529384E-01     0.103630E-01     0.856015E-01
