 Total (p,pp) knockout cross section (mb)                                       
  
     32.464
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   137.670         0.451564E-01     0.158724         0.631251E-01     0.132317    
   140.948         0.426806E-01     0.159978         0.617049E-01     0.139506    
   144.226         0.403123E-01     0.160903         0.602011E-01     0.146406    
   147.504         0.391683E-01     0.161495         0.586656E-01     0.152966    
   150.781         0.369603E-01     0.161750         0.571772E-01     0.159136    
   154.059         0.358958E-01     0.161671         0.555831E-01     0.164873    
   157.337         0.338453E-01     0.161261         0.539889E-01     0.170140    
   160.615         0.318975E-01     0.160529         0.524138E-01     0.174903    
   163.893         0.309614E-01     0.159483         0.508620E-01     0.179137    
   167.171         0.291633E-01     0.158137         0.492426E-01     0.182821    
   170.449         0.283006E-01     0.156504         0.476467E-01     0.185940    
   173.726         0.266460E-01     0.154601         0.460066E-01     0.188485    
   177.004         0.250832E-01     0.152446         0.444098E-01     0.190454    
   180.282         0.243353E-01     0.150058         0.428399E-01     0.191850    
   183.560         0.229042E-01     0.147456         0.412787E-01     0.192679    
   186.838         0.215566E-01     0.144662         0.397667E-01     0.192954    
   190.116         0.209131E-01     0.141696         0.382779E-01     0.192693    
   193.394         0.196842E-01     0.138579         0.367659E-01     0.191915    
   196.671         0.190980E-01     0.135332         0.353151E-01     0.190646    
   199.949         0.179798E-01     0.131976         0.338686E-01     0.188912    
   203.227         0.169310E-01     0.128531         0.324585E-01     0.186744    
   206.505         0.164315E-01     0.125015         0.310737E-01     0.184172    
   209.783         0.154803E-01     0.121448         0.298531E-01     0.181230    
   213.061         0.150276E-01     0.117847         0.285879E-01     0.177951    
   216.339         0.141663E-01     0.114227         0.273292E-01     0.174372    
   219.616         0.133608E-01     0.110604         0.260927E-01     0.170526    
   222.894         0.129780E-01     0.106993         0.249674E-01     0.166447    
   226.172         0.122503E-01     0.103404         0.238469E-01     0.162172    
   229.450         0.115706E-01     0.998512E-01     0.227092E-01     0.157731    
   232.728         0.112479E-01     0.963431E-01     0.216808E-01     0.153158    
   236.006         0.106349E-01     0.928890E-01     0.206970E-01     0.148482    
   239.284         0.103440E-01     0.894967E-01     0.197316E-01     0.143734    
